m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,99,1,0,0.990000,0.009950
0.600000,99,1,0,0.990000,0.009950
0.200000,97,3,0,0.970000,0.017059
0.080000,95,5,0,0.950000,0.021794
-0.080000,88,12,0,0.880000,0.032496
-0.200000,88,12,0,0.880000,0.032496
-0.600000,65,35,0,0.650000,0.047697
-0.800000,63,37,0,0.630000,0.048280
-0.920000,49,51,0,0.490000,0.049990
