m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,99,1,0,0.990000,0.009950
0.200000,90,10,0,0.900000,0.030000
0.080000,83,17,0,0.830000,0.037563
-0.080000,70,30,0,0.700000,0.045826
-0.200000,54,46,0,0.540000,0.049840
-0.600000,21,79,0,0.210000,0.040731
-0.800000,6,94,0,0.060000,0.023749
-0.920000,4,96,0,0.040000,0.019596
