m0,count_A,count_B,invalid,probability,standard_error
0.920000,94,6,0,0.940000,0.023749
0.800000,97,3,0,0.970000,0.017059
0.600000,92,8,0,0.920000,0.027129
0.200000,56,44,0,0.560000,0.049639
0.080000,27,73,0,0.270000,0.044396
-0.080000,12,88,0,0.120000,0.032496
-0.200000,7,93,0,0.070000,0.025515
-0.600000,0,100,0,0.000000,0.000000
-0.800000,2,98,0,0.020000,0.014000
-0.920000,0,100,0,0.000000,0.000000
