m0,count_A,count_B,invalid,probability,standard_error
0.920000,71,29,0,0.710000,0.045376
0.800000,78,22,0,0.780000,0.041425
0.600000,82,18,0,0.820000,0.038419
0.200000,61,39,0,0.610000,0.048775
0.080000,38,62,0,0.380000,0.048539
-0.080000,20,80,0,0.200000,0.040000
-0.200000,13,87,0,0.130000,0.033630
-0.600000,2,98,0,0.020000,0.014000
-0.800000,0,100,0,0.000000,0.000000
-0.920000,0,100,0,0.000000,0.000000
