m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,99,1,0,0.990000,0.009950
0.200000,97,3,0,0.970000,0.017059
0.080000,91,9,0,0.910000,0.028618
-0.080000,62,38,0,0.620000,0.048539
-0.200000,40,60,0,0.400000,0.048990
-0.600000,11,89,0,0.110000,0.031289
-0.800000,11,89,0,0.110000,0.031289
-0.920000,8,92,0,0.080000,0.027129
