m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,100,0,0,1.000000,0.000000
0.080000,100,0,0,1.000000,0.000000
-0.080000,100,0,0,1.000000,0.000000
-0.200000,98,2,0,0.980000,0.014000
-0.600000,78,22,0,0.780000,0.041425
-0.800000,61,39,0,0.610000,0.048775
-0.920000,31,69,0,0.310000,0.046249
