m0,count_A,count_B,probability,standard_error
0.920000,80,20,0.800000,0.040000
0.800000,61,38,0.616162,0.048877
0.600000,22,78,0.220000,0.041425
0.200000,2,98,0.020000,0.014000
0.080000,2,98,0.020000,0.014000
-0.080000,0,100,0.000000,0.000000
-0.200000,0,100,0.000000,0.000000
-0.600000,5,95,0.050000,0.021794
-0.800000,3,97,0.030000,0.017059
-0.920000,6,93,0.060606,0.023981
