m0,count_A,count_B,invalid,probability,standard_error
0.920000,42,58,0,0.420000,0.049356
0.800000,28,72,0,0.280000,0.044900
0.600000,13,87,0,0.130000,0.033630
0.200000,6,94,0,0.060000,0.023749
0.080000,4,96,0,0.040000,0.019596
-0.080000,0,100,0,0.000000,0.000000
-0.200000,1,99,0,0.010000,0.009950
-0.600000,0,100,0,0.000000,0.000000
-0.800000,0,100,0,0.000000,0.000000
-0.920000,0,100,0,0.000000,0.000000
