m0,count_A,count_B,invalid,probability,standard_error
0.920000,97,3,0,0.970000,0.017059
0.800000,99,1,0,0.990000,0.009950
0.600000,100,0,0,1.000000,0.000000
0.200000,100,0,0,1.000000,0.000000
0.080000,100,0,0,1.000000,0.000000
-0.080000,97,3,0,0.970000,0.017059
-0.200000,98,2,0,0.980000,0.014000
-0.600000,57,43,0,0.570000,0.049508
-0.800000,27,73,0,0.270000,0.044396
-0.920000,25,75,0,0.250000,0.043301
