m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,98,2,0,0.980000,0.014000
0.080000,96,4,0,0.960000,0.019596
-0.080000,89,11,0,0.890000,0.031289
-0.200000,77,23,0,0.770000,0.042083
-0.600000,38,62,0,0.380000,0.048539
-0.800000,17,83,0,0.170000,0.037563
-0.920000,3,97,0,0.030000,0.017059
