m0,count_A,count_B,invalid,probability,standard_error
0.920000,94,6,0,0.940000,0.023749
0.800000,83,17,0,0.830000,0.037563
0.600000,85,15,0,0.850000,0.035707
0.200000,58,42,0,0.580000,0.049356
0.080000,51,49,0,0.510000,0.049990
-0.080000,44,55,1,0.444444,0.049941
-0.200000,26,74,0,0.260000,0.043863
-0.600000,13,87,0,0.130000,0.033630
-0.800000,12,88,0,0.120000,0.032496
-0.920000,6,94,0,0.060000,0.023749
