m0,count_A,count_B,invalid,probability,standard_error
0.920000,99,1,0,0.990000,0.009950
0.800000,99,1,0,0.990000,0.009950
0.600000,100,0,0,1.000000,0.000000
0.200000,92,8,0,0.920000,0.027129
0.080000,81,19,0,0.810000,0.039230
-0.080000,65,35,0,0.650000,0.047697
-0.200000,42,56,2,0.428571,0.049990
-0.600000,13,86,1,0.131313,0.033944
-0.800000,7,93,0,0.070000,0.025515
-0.920000,5,95,0,0.050000,0.021794
