m0,count_A,count_B,invalid,probability,standard_error
0.920000,90,10,0,0.900000,0.030000
0.800000,82,18,0,0.820000,0.038419
0.600000,88,12,0,0.880000,0.032496
0.200000,39,61,0,0.390000,0.048775
0.080000,21,79,0,0.210000,0.040731
-0.080000,8,92,0,0.080000,0.027129
-0.200000,3,97,0,0.030000,0.017059
-0.600000,1,99,0,0.010000,0.009950
-0.800000,0,100,0,0.000000,0.000000
-0.920000,0,100,0,0.000000,0.000000
