m0,count_A,count_B,invalid,probability,standard_error
0.920000,99,1,0,0.990000,0.009950
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,100,0,0,1.000000,0.000000
0.080000,100,0,0,1.000000,0.000000
-0.080000,97,3,0,0.970000,0.017059
-0.200000,95,5,0,0.950000,0.021794
-0.600000,41,59,0,0.410000,0.049183
-0.800000,23,77,0,0.230000,0.042083
-0.920000,14,86,0,0.140000,0.034699
