m0,count_A,count_B,invalid,probability,standard_error
0.920000,93,7,0,0.930000,0.025515
0.800000,75,25,0,0.750000,0.043301
0.600000,51,49,0,0.510000,0.049990
0.200000,34,66,0,0.340000,0.047371
0.080000,17,83,0,0.170000,0.037563
-0.080000,8,92,0,0.080000,0.027129
-0.200000,4,96,0,0.040000,0.019596
-0.600000,0,100,0,0.000000,0.000000
-0.800000,0,100,0,0.000000,0.000000
-0.920000,0,100,0,0.000000,0.000000
