m0,count_A,count_B,invalid,probability,standard_error
0.920000,96,4,0,0.960000,0.019596
0.800000,99,1,0,0.990000,0.009950
0.600000,99,1,0,0.990000,0.009950
0.200000,99,1,0,0.990000,0.009950
0.080000,100,0,0,1.000000,0.000000
-0.080000,95,5,0,0.950000,0.021794
-0.200000,88,12,0,0.880000,0.032496
-0.600000,43,57,0,0.430000,0.049508
-0.800000,16,84,0,0.160000,0.036661
-0.920000,22,78,0,0.220000,0.041425
