m0,count_A,count_B,invalid,probability,standard_error
0.920000,98,2,0,0.980000,0.014000
0.800000,100,0,0,1.000000,0.000000
0.600000,97,3,0,0.970000,0.017059
0.200000,94,6,0,0.940000,0.023749
0.080000,85,15,0,0.850000,0.035707
-0.080000,86,14,0,0.860000,0.034699
-0.200000,66,34,0,0.660000,0.047371
-0.600000,36,64,0,0.360000,0.048000
-0.800000,27,73,0,0.270000,0.044396
-0.920000,10,90,0,0.100000,0.030000
