m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,96,4,0,0.960000,0.019596
0.600000,100,0,0,1.000000,0.000000
0.200000,80,20,0,0.800000,0.040000
0.080000,67,33,0,0.670000,0.047021
-0.080000,48,52,0,0.480000,0.049960
-0.200000,24,76,0,0.240000,0.042708
-0.600000,8,92,0,0.080000,0.027129
-0.800000,4,96,0,0.040000,0.019596
-0.920000,5,94,1,0.050505,0.022009
