m0,count_A,count_B,invalid,probability,standard_error
0.920000,97,3,0,0.970000,0.017059
0.800000,100,0,0,1.000000,0.000000
0.600000,97,3,0,0.970000,0.017059
0.200000,92,8,0,0.920000,0.027129
0.080000,82,18,0,0.820000,0.038419
-0.080000,70,30,0,0.700000,0.045826
-0.200000,56,44,0,0.560000,0.049639
-0.600000,17,83,0,0.170000,0.037563
-0.800000,15,84,1,0.151515,0.036036
-0.920000,19,81,0,0.190000,0.039230
