m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,94,6,0,0.940000,0.023749
0.080000,89,11,0,0.890000,0.031289
-0.080000,78,22,0,0.780000,0.041425
-0.200000,74,26,0,0.740000,0.043863
-0.600000,34,66,0,0.340000,0.047371
-0.800000,10,90,0,0.100000,0.030000
-0.920000,8,92,0,0.080000,0.027129
