m0,count_A,count_B,invalid,probability,standard_error
0.920000,98,2,0,0.980000,0.014000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,100,0,0,1.000000,0.000000
0.080000,100,0,0,1.000000,0.000000
-0.080000,98,2,0,0.980000,0.014000
-0.200000,96,4,0,0.960000,0.019596
-0.600000,63,37,0,0.630000,0.048280
-0.800000,36,64,0,0.360000,0.048000
-0.920000,32,68,0,0.320000,0.046648
