m0,count_A,count_B,invalid,probability,standard_error
0.920000,92,8,0,0.920000,0.027129
0.800000,84,16,0,0.840000,0.036661
0.600000,64,36,0,0.640000,0.048000
0.200000,56,44,0,0.560000,0.049639
0.080000,47,53,0,0.470000,0.049910
-0.080000,43,56,1,0.434343,0.049817
-0.200000,29,71,0,0.290000,0.045376
-0.600000,12,88,0,0.120000,0.032496
-0.800000,6,94,0,0.060000,0.023749
-0.920000,0,100,0,0.000000,0.000000
