m0,count_A,count_B,invalid,probability,standard_error
0.920000,98,2,0,0.980000,0.014000
0.800000,97,3,0,0.970000,0.017059
0.600000,99,1,0,0.990000,0.009950
0.200000,84,13,3,0.865979,0.034590
0.080000,87,13,0,0.870000,0.033630
-0.080000,87,13,0,0.870000,0.033630
-0.200000,81,19,0,0.810000,0.039230
-0.600000,37,63,0,0.370000,0.048280
-0.800000,27,72,1,0.272727,0.044761
-0.920000,23,77,0,0.230000,0.042083
