m0,count_A,count_B,invalid,probability,standard_error
0.920000,83,17,0,0.830000,0.037563
0.800000,84,16,0,0.840000,0.036661
0.600000,69,31,0,0.690000,0.046249
0.200000,23,77,0,0.230000,0.042083
0.080000,5,95,0,0.050000,0.021794
-0.080000,1,99,0,0.010000,0.009950
-0.200000,1,99,0,0.010000,0.009950
-0.600000,1,99,0,0.010000,0.009950
-0.800000,1,99,0,0.010000,0.009950
-0.920000,0,100,0,0.000000,0.000000
