m0,count_A,count_B,probability,standard_error
0.920000,99,1,0.990000,0.009950
0.800000,97,3,0.970000,0.017059
0.600000,89,11,0.890000,0.031289
0.200000,72,28,0.720000,0.044900
0.080000,67,33,0.670000,0.047021
-0.080000,59,41,0.590000,0.049183
-0.200000,51,49,0.510000,0.049990
-0.600000,31,69,0.310000,0.046249
-0.800000,40,60,0.400000,0.048990
-0.920000,46,53,0.464646,0.050126
