m0,count_A,count_B,invalid,probability,standard_error
0.920000,99,1,0,0.990000,0.009950
0.800000,99,1,0,0.990000,0.009950
0.600000,100,0,0,1.000000,0.000000
0.200000,96,4,0,0.960000,0.019596
0.080000,95,5,0,0.950000,0.021794
-0.080000,94,6,0,0.940000,0.023749
-0.200000,84,16,0,0.840000,0.036661
-0.600000,54,46,0,0.540000,0.049840
-0.800000,33,67,0,0.330000,0.047021
-0.920000,15,85,0,0.150000,0.035707
