m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,99,1,0,0.990000,0.009950
0.200000,93,7,0,0.930000,0.025515
0.080000,93,7,0,0.930000,0.025515
-0.080000,83,17,0,0.830000,0.037563
-0.200000,71,29,0,0.710000,0.045376
-0.600000,37,63,0,0.370000,0.048280
-0.800000,7,93,0,0.070000,0.025515
-0.920000,9,91,0,0.090000,0.028618
