m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,96,4,0,0.960000,0.019596
0.600000,96,4,0,0.960000,0.019596
0.200000,83,17,0,0.830000,0.037563
0.080000,72,28,0,0.720000,0.044900
-0.080000,59,41,0,0.590000,0.049183
-0.200000,52,48,0,0.520000,0.049960
-0.600000,17,83,0,0.170000,0.037563
-0.800000,4,96,0,0.040000,0.019596
-0.920000,1,99,0,0.010000,0.009950
