m0,count_A,count_B,invalid,probability,standard_error
0.920000,50,50,0,0.500000,0.050000
0.800000,49,51,0,0.490000,0.049990
0.600000,57,43,0,0.570000,0.049508
0.200000,53,47,0,0.530000,0.049910
0.080000,49,51,0,0.490000,0.049990
-0.080000,24,76,0,0.240000,0.042708
-0.200000,9,91,0,0.090000,0.028618
-0.600000,1,99,0,0.010000,0.009950
-0.800000,0,100,0,0.000000,0.000000
-0.920000,1,99,0,0.010000,0.009950
