m0,count_A,count_B,invalid,probability,standard_error
0.920000,97,3,0,0.970000,0.017059
0.800000,96,4,0,0.960000,0.019596
0.600000,96,4,0,0.960000,0.019596
0.200000,72,28,0,0.720000,0.044900
0.080000,74,26,0,0.740000,0.043863
-0.080000,44,56,0,0.440000,0.049639
-0.200000,23,77,0,0.230000,0.042083
-0.600000,10,90,0,0.100000,0.030000
-0.800000,0,100,0,0.000000,0.000000
-0.920000,2,98,0,0.020000,0.014000
