m0,count_A,count_B,invalid,probability,standard_error
0.920000,96,4,0,0.960000,0.019596
0.800000,93,7,0,0.930000,0.025515
0.600000,94,6,0,0.940000,0.023749
0.200000,68,32,0,0.680000,0.046648
0.080000,49,51,0,0.490000,0.049990
-0.080000,30,70,0,0.300000,0.045826
-0.200000,12,88,0,0.120000,0.032496
-0.600000,0,100,0,0.000000,0.000000
-0.800000,0,100,0,0.000000,0.000000
-0.920000,3,97,0,0.030000,0.017059
