m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,100,0,0,1.000000,0.000000
0.080000,99,1,0,0.990000,0.009950
-0.080000,94,6,0,0.940000,0.023749
-0.200000,79,21,0,0.790000,0.040731
-0.600000,16,84,0,0.160000,0.036661
-0.800000,5,95,0,0.050000,0.021794
-0.920000,2,98,0,0.020000,0.014000
