m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,97,3,0,0.970000,0.017059
0.080000,86,14,0,0.860000,0.034699
-0.080000,75,25,0,0.750000,0.043301
-0.200000,64,36,0,0.640000,0.048000
-0.600000,30,70,0,0.300000,0.045826
-0.800000,13,87,0,0.130000,0.033630
-0.920000,4,96,0,0.040000,0.019596
