m0,count_A,count_B,invalid,probability,standard_error
0.920000,99,1,0,0.990000,0.009950
0.800000,99,1,0,0.990000,0.009950
0.600000,98,2,0,0.980000,0.014000
0.200000,82,18,0,0.820000,0.038419
0.080000,70,30,0,0.700000,0.045826
-0.080000,39,61,0,0.390000,0.048775
-0.200000,25,75,0,0.250000,0.043301
-0.600000,7,93,0,0.070000,0.025515
-0.800000,1,99,0,0.010000,0.009950
-0.920000,1,99,0,0.010000,0.009950
