m0,count_A,count_B,invalid,probability,standard_error
0.920000,65,35,0,0.650000,0.047697
0.800000,77,23,0,0.770000,0.042083
0.600000,74,26,0,0.740000,0.043863
0.200000,28,72,0,0.280000,0.044900
0.080000,13,87,0,0.130000,0.033630
-0.080000,15,85,0,0.150000,0.035707
-0.200000,4,96,0,0.040000,0.019596
-0.600000,0,100,0,0.000000,0.000000
-0.800000,0,100,0,0.000000,0.000000
-0.920000,0,100,0,0.000000,0.000000
