m0,count_A,count_B,probability,standard_error
0.920000,71.0,13.0,0.710000,0.045376
0.800000,88.0,8.0,0.880000,0.032496
0.600000,84.0,8.0,0.840000,0.036661
0.200000,73.0,23.0,0.730000,0.044396
0.080000,71.0,27.0,0.710000,0.045376
-0.080000,46.0,51.0,0.460000,0.049840
-0.200000,24.0,75.0,0.240000,0.042708
-0.600000,4.0,95.0,0.040000,0.019596
-0.800000,0.0,99.0,0.000000,0.000000
-0.920000,2.0,89.0,0.020000,0.014000
