m0,count_A,count_B,probability,standard_error
0.920000,99.0,0.0,0.990000,0.009950
0.800000,100.0,0.0,1.000000,0.000000
0.600000,97.0,2.0,0.970000,0.017059
0.200000,86.0,14.0,0.860000,0.034699
0.080000,68.0,32.0,0.680000,0.046648
-0.080000,39.0,61.0,0.390000,0.048775
-0.200000,36.0,64.0,0.360000,0.048000
-0.600000,9.0,91.0,0.090000,0.028618
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,98.0,0.000000,0.000000
