m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,99.0,0.0,0.990000,0.009950
0.200000,98.0,2.0,0.980000,0.014000
0.080000,82.0,18.0,0.820000,0.038419
-0.080000,47.0,52.0,0.470000,0.049910
-0.200000,20.0,80.0,0.200000,0.040000
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,99.0,0.000000,0.000000
-0.920000,0.0,98.0,0.000000,0.000000
