m0,count_A,count_B,probability,standard_error
0.920000,95.0,5.0,0.950000,0.021794
0.800000,96.0,4.0,0.960000,0.019596
0.600000,98.0,2.0,0.980000,0.014000
0.200000,87.0,13.0,0.870000,0.033630
0.080000,83.0,17.0,0.830000,0.037563
-0.080000,76.0,24.0,0.760000,0.042708
-0.200000,61.0,39.0,0.610000,0.048775
-0.600000,70.0,30.0,0.700000,0.045826
-0.800000,73.0,27.0,0.730000,0.044396
-0.920000,88.0,12.0,0.880000,0.032496
