m0,count_A,count_B,probability,standard_error
0.920000,75.0,25.0,0.750000,0.043301
0.800000,97.0,3.0,0.970000,0.017059
0.600000,92.0,8.0,0.920000,0.027129
0.200000,78.0,22.0,0.780000,0.041425
0.080000,68.0,32.0,0.680000,0.046648
-0.080000,53.0,47.0,0.530000,0.049910
-0.200000,37.0,63.0,0.370000,0.048280
-0.600000,10.0,90.0,0.100000,0.030000
-0.800000,1.0,99.0,0.010000,0.009950
-0.920000,0.0,100.0,0.000000,0.000000
