m0,count_A,count_B,probability,standard_error
0.920000,34.0,4.0,0.894737,0.049784
0.800000,49.0,17.0,0.742424,0.053828
0.600000,81.0,19.0,0.810000,0.039230
0.200000,77.0,23.0,0.770000,0.042083
0.080000,73.0,27.0,0.730000,0.044396
-0.080000,68.0,32.0,0.680000,0.046648
-0.200000,53.0,47.0,0.530000,0.049910
-0.600000,5.0,95.0,0.050000,0.021794
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,1.0,99.0,0.010000,0.009950
