m0,count_A,count_B,probability,standard_error
0.920000,95.0,5.0,0.950000,0.021794
0.800000,100.0,0.0,1.000000,0.000000
0.600000,98.0,2.0,0.980000,0.014000
0.200000,98.0,2.0,0.980000,0.014000
0.080000,80.0,20.0,0.800000,0.040000
-0.080000,80.0,20.0,0.800000,0.040000
-0.200000,68.0,32.0,0.680000,0.046648
-0.600000,19.0,81.0,0.190000,0.039230
-0.800000,8.0,92.0,0.080000,0.027129
-0.920000,4.0,96.0,0.040000,0.019596
