m0,count_A,count_B,probability,standard_error
0.920000,88.0,12.0,0.880000,0.032496
0.800000,81.0,19.0,0.810000,0.039230
0.600000,82.0,18.0,0.820000,0.038419
0.200000,66.0,34.0,0.660000,0.047371
0.080000,63.0,37.0,0.630000,0.048280
-0.080000,38.0,62.0,0.380000,0.048539
-0.200000,26.0,74.0,0.260000,0.043863
-0.600000,7.0,93.0,0.070000,0.025515
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
