m0,count_A,count_B,probability,standard_error
0.920000,96.0,4.0,0.960000,0.019596
0.800000,89.0,11.0,0.890000,0.031289
0.600000,74.0,26.0,0.740000,0.043863
0.200000,45.0,55.0,0.450000,0.049749
0.080000,35.0,65.0,0.350000,0.047697
-0.080000,19.0,81.0,0.190000,0.039230
-0.200000,10.0,90.0,0.100000,0.030000
-0.600000,1.0,99.0,0.010000,0.009950
-0.800000,1.0,99.0,0.010000,0.009950
-0.920000,3.0,97.0,0.030000,0.017059
