m0,count_A,count_B,probability,standard_error
0.920000,32.0,68.0,0.320000,0.046648
0.800000,68.0,32.0,0.680000,0.046648
0.600000,63.0,37.0,0.630000,0.048280
0.200000,37.0,63.0,0.370000,0.048280
0.080000,28.0,72.0,0.280000,0.044900
-0.080000,6.0,94.0,0.060000,0.023749
-0.200000,4.0,96.0,0.040000,0.019596
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,1.0,99.0,0.010000,0.009950
-0.920000,0.0,100.0,0.000000,0.000000
