m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,97.0,3.0,0.970000,0.017059
0.600000,97.0,3.0,0.970000,0.017059
0.200000,72.0,28.0,0.720000,0.044900
0.080000,60.0,40.0,0.600000,0.048990
-0.080000,54.0,46.0,0.540000,0.049840
-0.200000,41.0,59.0,0.410000,0.049183
-0.600000,26.0,74.0,0.260000,0.043863
-0.800000,13.0,87.0,0.130000,0.033630
-0.920000,18.0,82.0,0.180000,0.038419
