m0,count_A,count_B,probability,standard_error
0.920000,99.0,1.0,0.990000,0.009950
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,99.0,1.0,0.990000,0.009950
0.080000,100.0,0.0,1.000000,0.000000
-0.080000,95.0,5.0,0.950000,0.021794
-0.200000,88.0,12.0,0.880000,0.032496
-0.600000,58.0,42.0,0.580000,0.049356
-0.800000,53.0,47.0,0.530000,0.049910
-0.920000,50.0,50.0,0.500000,0.050000
