m0,count_A,count_B,probability,standard_error
0.920000,87,13,0.870000,0.033630
0.800000,100,0,1.000000,0.000000
0.600000,100,0,1.000000,0.000000
0.200000,99,1,0.990000,0.009950
0.080000,97,3,0.970000,0.017059
-0.080000,99,1,0.990000,0.009950
-0.200000,98,2,0.980000,0.014000
-0.600000,91,9,0.910000,0.028618
-0.800000,84,16,0.840000,0.036661
-0.920000,91,9,0.910000,0.028618
