m0,count_A,count_B,probability,standard_error
0.920000,98,2,0.980000,0.014000
0.800000,100,0,1.000000,0.000000
0.600000,100,0,1.000000,0.000000
0.200000,100,0,1.000000,0.000000
0.080000,98,2,0.980000,0.014000
-0.080000,95,5,0.950000,0.021794
-0.200000,89,11,0.890000,0.031289
-0.600000,47,53,0.470000,0.049910
-0.800000,11,89,0.110000,0.031289
-0.920000,0,100,0.000000,0.000000
