m0,count_A,count_B,probability,standard_error
0.920000,90.0,10.0,0.900000,0.030000
0.800000,84.0,16.0,0.840000,0.036661
0.600000,69.0,31.0,0.690000,0.046249
0.200000,24.0,76.0,0.240000,0.042708
0.080000,22.0,78.0,0.220000,0.041425
-0.080000,8.0,92.0,0.080000,0.027129
-0.200000,5.0,95.0,0.050000,0.021794
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
