m0,count_A,count_B,probability,standard_error
0.920000,100,0,1.000000,0.000000
0.800000,100,0,1.000000,0.000000
0.600000,100,0,1.000000,0.000000
0.200000,100,0,1.000000,0.000000
0.080000,100,0,1.000000,0.000000
-0.080000,100,0,1.000000,0.000000
-0.200000,100,0,1.000000,0.000000
-0.600000,99,1,0.990000,0.009950
-0.800000,86,14,0.860000,0.034699
-0.920000,60,40,0.600000,0.048990
