m0,count_A,count_B,probability,standard_error
0.920000,97.0,3.0,0.970000,0.017059
0.800000,99.0,1.0,0.990000,0.009950
0.600000,92.0,8.0,0.920000,0.027129
0.200000,59.0,41.0,0.590000,0.049183
0.080000,66.0,34.0,0.660000,0.047371
-0.080000,26.0,74.0,0.260000,0.043863
-0.200000,14.0,86.0,0.140000,0.034699
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
