m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,100.0,0.0,1.000000,0.000000
0.080000,99.0,1.0,0.990000,0.009950
-0.080000,89.0,11.0,0.890000,0.031289
-0.200000,72.0,28.0,0.720000,0.044900
-0.600000,36.0,64.0,0.360000,0.048000
-0.800000,15.0,85.0,0.150000,0.035707
-0.920000,15.0,85.0,0.150000,0.035707
