m0,count_A,count_B,probability,standard_error
0.920000,99.0,1.0,0.990000,0.009950
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,88.0,12.0,0.880000,0.032496
0.080000,79.0,21.0,0.790000,0.040731
-0.080000,77.0,23.0,0.770000,0.042083
-0.200000,57.0,43.0,0.570000,0.049508
-0.600000,33.0,67.0,0.330000,0.047021
-0.800000,24.0,76.0,0.240000,0.042708
-0.920000,12.0,88.0,0.120000,0.032496
