m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,99.0,1.0,0.990000,0.009950
0.080000,96.0,4.0,0.960000,0.019596
-0.080000,90.0,10.0,0.900000,0.030000
-0.200000,69.0,31.0,0.690000,0.046249
-0.600000,32.0,68.0,0.320000,0.046648
-0.800000,6.0,94.0,0.060000,0.023749
-0.920000,2.0,98.0,0.020000,0.014000
