m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,99.0,1.0,0.990000,0.009950
0.080000,96.0,4.0,0.960000,0.019596
-0.080000,90.0,10.0,0.900000,0.030000
-0.200000,78.0,22.0,0.780000,0.041425
-0.600000,16.0,84.0,0.160000,0.036661
-0.800000,5.0,95.0,0.050000,0.021794
-0.920000,4.0,96.0,0.040000,0.019596
