m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,99.0,1.0,0.990000,0.009950
0.080000,95.0,5.0,0.950000,0.021794
-0.080000,91.0,9.0,0.910000,0.028618
-0.200000,69.0,31.0,0.690000,0.046249
-0.600000,27.0,73.0,0.270000,0.044396
-0.800000,11.0,89.0,0.110000,0.031289
-0.920000,7.0,93.0,0.070000,0.025515
