m0,count_A,count_B,probability,standard_error
0.920000,75.0,25.0,0.750000,0.043301
0.800000,73.0,27.0,0.730000,0.044396
0.600000,64.0,36.0,0.640000,0.048000
0.200000,25.0,75.0,0.250000,0.043301
0.080000,9.0,91.0,0.090000,0.028618
-0.080000,3.0,97.0,0.030000,0.017059
-0.200000,1.0,99.0,0.010000,0.009950
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
