m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,91.0,9.0,0.910000,0.028618
0.600000,82.0,18.0,0.820000,0.038419
0.200000,43.0,57.0,0.430000,0.049508
0.080000,15.0,85.0,0.150000,0.035707
-0.080000,3.0,97.0,0.030000,0.017059
-0.200000,0.0,100.0,0.000000,0.000000
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
