m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,99.0,1.0,0.990000,0.009950
0.600000,94.0,6.0,0.940000,0.023749
0.200000,58.0,42.0,0.580000,0.049356
0.080000,33.0,67.0,0.330000,0.047021
-0.080000,13.0,87.0,0.130000,0.033630
-0.200000,7.0,93.0,0.070000,0.025515
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
