m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,100.0,0.0,1.000000,0.000000
0.080000,96.0,4.0,0.960000,0.019596
-0.080000,88.0,12.0,0.880000,0.032496
-0.200000,74.0,26.0,0.740000,0.043863
-0.600000,26.0,74.0,0.260000,0.043863
-0.800000,14.0,86.0,0.140000,0.034699
-0.920000,7.0,93.0,0.070000,0.025515
