m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,99.0,1.0,0.990000,0.009950
0.200000,63.0,37.0,0.630000,0.048280
0.080000,43.0,57.0,0.430000,0.049508
-0.080000,11.0,89.0,0.110000,0.031289
-0.200000,6.0,94.0,0.060000,0.023749
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
