m0,count_A,count_B,probability,standard_error
1.000000,90.0,0.0,0.900000,0.030000
0.920000,96.0,0.0,0.960000,0.019596
0.800000,92.0,2.0,0.920000,0.027129
0.600000,96.0,2.0,0.960000,0.019596
0.200000,85.0,10.0,0.850000,0.035707
0.080000,87.0,8.0,0.870000,0.033630
-0.080000,64.0,28.0,0.640000,0.048000
-0.200000,49.0,44.0,0.490000,0.049990
-0.600000,14.0,79.0,0.140000,0.034699
-0.800000,10.0,82.0,0.100000,0.030000
-0.920000,0.0,92.0,0.000000,0.000000
-1.000000,0.0,91.0,0.000000,0.000000
