m0,count_A,count_B,probability,standard_error
1.000000,100.0,0.0,1.000000,0.000000
0.920000,95.0,1.0,0.950000,0.021794
0.800000,94.0,1.0,0.940000,0.023749
0.600000,92.0,1.0,0.920000,0.027129
0.200000,89.0,3.0,0.890000,0.031289
0.080000,83.0,9.0,0.830000,0.037563
-0.080000,68.0,22.0,0.680000,0.046648
-0.200000,70.0,28.0,0.700000,0.045826
-0.600000,22.0,68.0,0.220000,0.041425
-0.800000,6.0,88.0,0.060000,0.023749
-0.920000,1.0,93.0,0.010000,0.009950
-1.000000,0.0,99.0,0.000000,0.000000
